Matrix_Size,N_Threads,Thread,Time
400,10,7,7660
400,10,8,7657
400,10,9,7663
400,10,0,7650
400,10,1,7642
400,10,2,7646
400,10,3,7644
400,10,4,7643
400,10,5,7644
400,10,6,7645
400,10,7,7640
400,10,8,7641
400,10,9,7642
400,10,0,7656
400,10,1,7653
400,10,2,7655
400,10,3,7654
400,10,4,7654
400,10,5,7651
400,10,6,7653
400,10,7,7651
400,10,8,7660
400,10,9,7652
400,10,0,7673
400,10,1,7658
400,10,2,7658
400,10,3,7659
400,10,4,7668
400,10,5,7667
400,10,6,7660
400,10,7,7669
400,10,8,7666
400,10,9,7667
400,10,0,7679
400,10,1,7672
400,10,2,7669
400,10,3,7671
400,10,4,7675
400,10,5,7670
400,10,6,7673
400,10,7,7673
400,10,8,7673
400,10,9,7670
400,10,0,7639
400,10,1,7641
400,10,2,7643
400,10,3,7643
400,10,4,7640
400,10,5,7639
400,10,6,7640
400,10,7,7644
400,10,8,7642
400,10,9,7648
400,10,0,7652
400,10,1,7653
400,10,2,7656
400,10,3,7653
400,10,4,7654
400,10,5,7655
400,10,6,7657
400,10,7,7655
400,10,8,7657
400,10,9,7661
400,10,0,7643
400,10,1,7648
400,10,2,7643
400,10,3,7649
400,10,4,7645
400,10,5,7645
400,10,6,7643
400,10,7,7652
400,10,8,7645
400,10,9,7647
400,10,0,7660
400,10,1,7659
400,10,2,7662
400,10,3,7657
400,10,4,7658
400,10,5,7661
400,10,6,7656
400,10,7,7665
400,10,8,7657
400,10,9,7659
400,10,0,7655
400,10,1,7656
400,10,2,7657
400,10,3,7660
400,10,4,7658
400,10,5,7657
400,10,6,7659
400,10,7,7660
400,10,8,7664
400,10,9,7656
400,10,0,7641
400,10,1,7639
400,10,2,7642
400,10,3,7642
400,10,4,7640
400,10,5,7638
400,10,6,7641
400,10,7,7636
400,10,8,7638
400,10,9,7645
400,10,0,7659
400,10,1,7657
400,10,2,7662
400,10,3,7658
400,10,4,7659
400,10,5,7663
400,10,6,7663
400,10,7,7660
400,10,8,7661
400,10,9,7667
400,10,0,7646
400,10,1,7652
400,10,2,7646
400,10,3,7649
400,10,4,7648
400,10,5,7648
400,10,6,7651
400,10,7,7648
400,10,8,7650
400,10,9,7655
400,10,0,7661
400,10,1,7663
400,10,2,7658
400,10,3,7660
400,10,4,7658
400,10,5,7659
400,10,6,7662
400,10,7,7660
400,10,8,7661
400,10,9,7667
400,10,0,7674
400,10,1,7675
400,10,2,7676
400,10,3,7682
400,10,4,7674
400,10,5,7680
400,10,6,7678
400,10,7,7679
400,10,8,7676
400,10,9,7683
400,10,0,7654
400,10,1,7660
400,10,2,7659
400,10,3,7663
400,10,4,7655
400,10,5,7654
400,10,6,7658
400,10,7,7660
400,10,8,7653
400,10,9,7665
400,10,0,7640
400,10,1,7640
400,10,2,7644
400,10,3,7646
400,10,4,7639
400,10,5,7647
400,10,6,7645
400,10,7,7639
400,10,8,7645
400,10,9,7650
400,10,0,7707
400,10,1,7707
400,10,2,7706
400,10,3,7706
400,10,4,7708
400,10,5,7710
400,10,6,7710
400,10,7,7711
400,10,8,7709
400,10,9,7715
400,10,0,7660
400,10,1,7654
400,10,2,7655
400,10,3,7651
400,10,4,7650
400,10,5,7653
400,10,6,7652
400,10,7,7654
400,10,8,7656
400,10,9,7653
400,10,0,7653
400,10,1,7650
400,10,2,7649
400,10,3,7652
400,10,4,7651
400,10,5,7648
400,10,6,7650
400,10,7,7654
400,10,8,7652
400,10,9,7657
400,10,0,7630
400,10,1,7626
400,10,2,7632
400,10,3,7632
400,10,4,7630
400,10,5,7629
400,10,6,7633
400,10,7,7631
400,10,8,7634
400,10,9,7638
400,10,0,7654
400,10,1,7655
400,10,2,7657
400,10,3,7655
400,10,4,7651
400,10,5,7653
400,10,6,7650
400,10,7,7660
400,10,8,7652
400,10,9,7653
400,10,0,7674
400,10,1,7671
400,10,2,7673
400,10,3,7674
400,10,4,7670
400,10,5,7672
400,10,6,7670
400,10,7,7673
400,10,8,7670
400,10,9,7679
400,10,0,7651
400,10,1,7643
400,10,2,7641
400,10,3,7642
400,10,4,7647
400,10,5,7647
400,10,6,7644
400,10,7,7643
400,10,8,7645
400,10,9,7644
400,12,0,6604
400,12,1,6589
400,12,2,6587
400,12,3,6583
400,12,4,6581
400,12,5,6589
400,12,6,6587
400,12,7,6602
400,12,8,6585
400,12,9,6584
400,12,10,6585
400,12,11,6592
400,12,0,6607
400,12,1,6610
400,12,2,6614
400,12,3,6613
400,12,4,6610
400,12,5,6612
400,12,6,6614
400,12,7,6607
400,12,8,6616
400,12,9,6609
400,12,10,6616
400,12,11,6608
400,12,0,6554
400,12,1,6557
400,12,2,6564
400,12,3,6553
400,12,4,6556
400,12,5,6559
400,12,6,6552
400,12,7,6555
400,12,8,6553
400,12,9,6556
400,12,10,6559
400,12,11,6555
400,12,0,6604
400,12,1,6601
400,12,2,6597
400,12,3,6603
400,12,4,6599
400,12,5,6602
400,12,6,6597
400,12,7,6608
400,12,8,6600
400,12,9,6598
400,12,10,6598
400,12,11,6600
400,12,0,6607
400,12,1,6607
400,12,2,6606
400,12,3,6606
400,12,4,6611
400,12,5,6610
400,12,6,6611
400,12,7,6608
400,12,8,6608
400,12,9,6616
400,12,10,6614
400,12,11,6609
400,12,0,6610
400,12,1,6609
400,12,2,6614
400,12,3,6605
400,12,4,6611
400,12,5,6607
400,12,6,6610
400,12,7,6606
400,12,8,6607
400,12,9,6616
400,12,10,6608
400,12,11,6611
400,12,0,6605
400,12,1,6599
400,12,2,6598
400,12,3,6596
400,12,4,6598
400,12,5,6597
400,12,6,6599
400,12,7,6600
400,12,8,6603
400,12,9,6601
400,12,10,6596
400,12,11,6602
400,12,0,6639
400,12,1,6637
400,12,2,6635
400,12,3,6635
400,12,4,6639
400,12,5,6638
400,12,6,6640
400,12,7,6641
400,12,8,6637
400,12,9,6636
400,12,10,6642
400,12,11,6646
400,12,0,6643
400,12,1,6642
400,12,2,6652
400,12,3,6647
400,12,4,6640
400,12,5,6645
400,12,6,6641
400,12,7,6644
400,12,8,6641
400,12,9,6646
400,12,10,6648
400,12,11,6645
400,12,0,6610
400,12,1,6609
400,12,2,6610
400,12,3,6617
400,12,4,6614
400,12,5,6608
400,12,6,6611
400,12,7,6620
400,12,8,6613
400,12,9,6607
400,12,10,6613
400,12,11,6612
400,12,0,6602
400,12,1,6607
400,12,2,6613
400,12,3,6608
400,12,4,6603
400,12,5,6606
400,12,6,6605
400,12,7,6604
400,12,8,6607
400,12,9,6611
400,12,10,6603
400,12,11,6609
400,12,0,6624
400,12,1,6618
400,12,2,6623
400,12,3,6618
400,12,4,6615
400,12,5,6619
400,12,6,6621
400,12,7,6616
400,12,8,6616
400,12,9,6617
400,12,10,6614
400,12,11,6614
400,12,0,6625
400,12,1,6614
400,12,2,6616
400,12,3,6617
400,12,4,6618
400,12,5,6619
400,12,6,6615
400,12,7,6617
400,12,8,6612
400,12,9,6614
400,12,10,6620
400,12,11,6612
400,12,0,6612
400,12,1,6608
400,12,2,6609
400,12,3,6607
400,12,4,6610
400,12,5,6606
400,12,6,6608
400,12,7,6605
400,12,8,6609
400,12,9,6607
400,12,10,6615
400,12,11,6604
400,12,0,6643
400,12,1,6645
400,12,2,6649
400,12,3,6647
400,12,4,6648
400,12,5,6649
400,12,6,6646
400,12,7,6647
400,12,8,6652
400,12,9,6650
400,12,10,6645
400,12,11,6645
400,12,0,6608
400,12,1,6607
400,12,2,6608
400,12,3,6614
400,12,4,6603
400,12,5,6605
400,12,6,6606
400,12,7,6603
400,12,8,6603
400,12,9,6609
400,12,10,6606
400,12,11,6604
400,12,0,6608
400,12,1,6605
400,12,2,6606
400,12,3,6598
400,12,4,6602
400,12,5,6603
400,12,6,6605
400,12,7,6601
400,12,8,6603
400,12,9,6608
400,12,10,6604
400,12,11,6612
400,12,0,6571
400,12,1,6568
400,12,2,6571
400,12,3,6564
400,12,4,6570
400,12,5,6566
400,12,6,6569
400,12,7,6566
400,12,8,6576
400,12,9,6569
400,12,10,6567
400,12,11,6565
400,12,0,6608
400,12,1,6612
400,12,2,6610
400,12,3,6606
400,12,4,6605
400,12,5,6603
400,12,6,6605
400,12,7,6614
400,12,8,6604
400,12,9,6608
400,12,10,6603
400,12,11,6607
400,12,0,6631
400,12,1,6622
400,12,2,6621
400,12,3,6626
400,12,4,6622
400,12,5,6626
400,12,6,6623
400,12,7,6627
400,12,8,6624
400,12,9,6621
400,12,10,6620
400,12,11,6625
400,12,0,6620
400,12,1,6609
400,12,2,6609
400,12,3,6610
400,12,4,6609
400,12,5,6611
400,12,6,6614
400,12,7,6612
400,12,8,6611
400,12,9,6617
400,12,10,6613
400,12,11,6614
400,12,0,6606
400,12,1,6601
400,12,2,6612
400,12,3,6602
400,12,4,6602
400,12,5,6602
400,12,6,6605
400,12,7,6608
400,12,8,6608
400,12,9,6604
400,12,10,6606
400,12,11,6604
400,12,0,6617
400,12,1,6610
400,12,2,6607
400,12,3,6611
400,12,4,6612
400,12,5,6605
400,12,6,6609
400,12,7,6607
400,12,8,6608
400,12,9,6615
400,12,10,6609
400,12,11,6605
400,12,0,6585
400,12,1,6574
400,12,2,6577
400,12,3,6575
400,12,4,6580
400,12,5,6573
400,12,6,6573
400,12,7,6572
400,12,8,6579
400,12,9,6577
400,12,10,6575
400,12,11,6576
400,12,0,6595
400,12,1,6595
400,12,2,6592
400,12,3,6593
400,12,4,6591
400,12,5,6600
400,12,6,6596
400,12,7,6593
400,12,8,6594
400,12,9,6598
400,12,10,6603
400,12,11,6597
400,12,0,6587
400,12,1,6587
400,12,2,6592
400,12,3,6593
400,12,4,6589
400,12,5,6592
400,12,6,6588
400,12,7,6593
400,12,8,6588
400,12,9,6592
400,12,10,6590
400,12,11,6599
400,12,0,6635
400,12,1,6637
400,12,2,6632
400,12,3,6631
400,12,4,6634
400,12,5,6630
400,12,6,6638
400,12,7,6634
400,12,8,6633
400,12,9,6640
400,12,10,6632
400,12,11,6636
400,12,0,6620
400,12,1,6618
400,12,2,6615
400,12,3,6612
400,12,4,6614
400,12,5,6614
400,12,6,6617
400,12,7,6616
400,12,8,6613
400,12,9,6612
400,12,10,6615
400,12,11,6612
400,12,0,6605
400,12,1,6616
400,12,2,6605
400,12,3,6604
400,12,4,6606
400,12,5,6606
400,12,6,6607
400,12,7,6607
400,12,8,6610
400,12,9,6610
400,12,10,6609
400,12,11,6608
400,12,0,6610
400,12,1,6609
400,12,2,6615
400,12,3,6611
400,12,4,6615
400,12,5,6613
400,12,6,6611
400,12,7,6612
400,12,8,6618
400,12,9,6609
400,12,10,6614
400,12,11,6613
400,14,0,5764
400,14,1,5771
400,14,2,5767
400,14,3,5765
400,14,4,5770
400,14,5,5766
400,14,6,5765
400,14,7,5768
400,14,8,5769
400,14,9,5772
400,14,10,5770
400,14,11,5765
400,14,12,5776
400,14,13,5767
400,14,0,5755
400,14,1,5753
400,14,2,5754
400,14,3,5755
400,14,4,5756
400,14,5,5758
400,14,6,5768
400,14,7,5756
400,14,8,5759
400,14,9,5759
400,14,10,5762
400,14,11,5758
400,14,12,5762
400,14,13,5761
400,14,0,5819
400,14,1,5813
400,14,2,5810
400,14,3,5813
400,14,4,5808
400,14,5,5815
400,14,6,5817
400,14,7,5808
400,14,8,5809
400,14,9,5814
400,14,10,5812
400,14,11,5810
400,14,12,5821
400,14,13,5816
400,14,0,5787
400,14,1,5777
400,14,2,5781
400,14,3,5770
400,14,4,5779
400,14,5,5776
400,14,6,5772
400,14,7,5773
400,14,8,5777
400,14,9,5777
400,14,10,5773
400,14,11,5779
400,14,12,5774
400,14,13,5774
400,14,0,5831
400,14,1,5832
400,14,2,5834
400,14,3,5831
400,14,4,5830
400,14,5,5829
400,14,6,5826
400,14,7,5828
400,14,8,5832
400,14,9,5827
400,14,10,5828
400,14,11,5834
400,14,12,5842
400,14,13,5835
400,14,0,5840
400,14,1,5831
400,14,2,5827
400,14,3,5839
400,14,4,5836
400,14,5,5832
400,14,6,5836
400,14,7,5834
400,14,8,5835
400,14,9,5830
400,14,10,5834
400,14,11,5829
400,14,12,5832
400,14,13,5831
400,14,0,5802
400,14,1,5805
400,14,2,5801
400,14,3,5802
400,14,4,5809
400,14,5,5804
400,14,6,5806
400,14,7,5808
400,14,8,5809
400,14,9,5806
400,14,10,5807
400,14,11,5803
400,14,12,5809
400,14,13,5816
400,14,0,5811
400,14,1,5801
400,14,2,5807
400,14,3,5810
400,14,4,5802
400,14,5,5805
400,14,6,5800
400,14,7,5803
400,14,8,5798
400,14,9,5805
400,14,10,5798
400,14,11,5798
400,14,12,5804
400,14,13,5801
400,14,0,5772
400,14,1,5771
400,14,2,5771
400,14,3,5769
400,14,4,5766
400,14,5,5770
400,14,6,5775
400,14,7,5768
400,14,8,5767
400,14,9,5765
400,14,10,5769
400,14,11,5773
400,14,12,5767
400,14,13,5779
400,14,0,5821
400,14,1,5819
400,14,2,5820
400,14,3,5819
400,14,4,5824
400,14,5,5823
400,14,6,5824
400,14,7,5814
400,14,8,5830
400,14,9,5821
400,14,10,5822
400,14,11,5825
400,14,12,5817
400,14,13,5817
400,14,0,5804
400,14,1,5805
400,14,2,5811
400,14,3,5807
400,14,4,5809
400,14,5,5810
400,14,6,5815
400,14,7,5809
400,14,8,5808
400,14,9,5804
400,14,10,5806
400,14,11,5818
400,14,12,5806
400,14,13,5812
400,14,0,5835
400,14,1,5830
400,14,2,5821
400,14,3,5822
400,14,4,5828
400,14,5,5832
400,14,6,5827
400,14,7,5825
400,14,8,5825
400,14,9,5827
400,14,10,5821
400,14,11,5829
400,14,12,5826
400,14,13,5824
400,14,0,5820
400,14,1,5824
400,14,2,5820
400,14,3,5819
400,14,4,5825
400,14,5,5828
400,14,6,5823
400,14,7,5821
400,14,8,5824
400,14,9,5818
400,14,10,5821
400,14,11,5825
400,14,12,5822
400,14,13,5832
400,14,0,5784
400,14,1,5785
400,14,2,5782
400,14,3,5790
400,14,4,5777
400,14,5,5779
400,14,6,5787
400,14,7,5778
400,14,8,5778
400,14,9,5786
400,14,10,5783
400,14,11,5784
400,14,12,5794
400,14,13,5788
400,14,0,5805
400,14,1,5809
400,14,2,5812
400,14,3,5810
400,14,4,5818
400,14,5,5808
400,14,6,5812
400,14,7,5806
400,14,8,5807
400,14,9,5815
400,14,10,5814
400,14,11,5808
400,14,12,5811
400,14,13,5805
400,14,0,5855
400,14,1,5854
400,14,2,5854
400,14,3,5856
400,14,4,5852
400,14,5,5864
400,14,6,5854
400,14,7,5860
400,14,8,5857
400,14,9,5853
400,14,10,5855
400,14,11,5858
400,14,12,5865
400,14,13,5852
400,14,0,5860
400,14,1,5857
400,14,2,5851
400,14,3,5852
400,14,4,5856
400,14,5,5855
400,14,6,5859
400,14,7,5853
400,14,8,5853
400,14,9,5858
400,14,10,5866
400,14,11,5854
400,14,12,5852
400,14,13,5856
400,14,0,5808
400,14,1,5814
400,14,2,5810
400,14,3,5809
400,14,4,5811
400,14,5,5807
400,14,6,5809
400,14,7,5819
400,14,8,5812
400,14,9,5815
400,14,10,5814
400,14,11,5822
400,14,12,5817
400,14,13,5813
400,14,0,5882
400,14,1,5886
400,14,2,5884
400,14,3,5893
400,14,4,5888
400,14,5,5878
400,14,6,5883
400,14,7,5881
400,14,8,5883
400,14,9,5882
400,14,10,5885
400,14,11,5879
400,14,12,5879
400,14,13,5880
400,14,0,5802
400,14,1,5800
400,14,2,5813
400,14,3,5800
400,14,4,5804
400,14,5,5806
400,14,6,5797
400,14,7,5798
400,14,8,5804
400,14,9,5803
400,14,10,5807
400,14,11,5809
400,14,12,5802
400,14,13,5805
400,14,0,6077
400,14,1,6068
400,14,2,6062
400,14,3,6065
400,14,4,6065
400,14,5,6067
400,14,6,6065
400,14,7,6069
400,14,8,6068
400,14,9,6070
400,14,10,6062
400,14,11,6072
400,14,12,6066
400,14,13,6064
400,14,0,5797
400,14,1,5796
400,14,2,5795
400,14,3,5795
400,14,4,5799
400,14,5,5798
400,14,6,5792
400,14,7,5794
400,14,8,5798
400,14,9,5793
400,14,10,5793
400,14,11,5802
400,14,12,5797
400,14,13,5806
400,14,0,5795
400,14,1,5787
400,14,2,5780
400,14,3,5786
400,14,4,5781
400,14,5,5786
400,14,6,5780
400,14,7,5783
400,14,8,5784
400,14,9,5784
400,14,10,5788
400,14,11,5783
400,14,12,5787
400,14,13,5790
400,14,0,5792
400,14,1,5799
400,14,2,5782
400,14,3,5791
400,14,4,5795
400,14,5,5786
400,14,6,5790
400,14,7,5782
400,14,8,5784
400,14,9,5791
400,14,10,5793
400,14,11,5785
400,14,12,5786
400,14,13,5794
400,14,0,5844
400,14,1,5836
400,14,2,5837
400,14,3,5838
400,14,4,5843
400,14,5,5849
400,14,6,5842
400,14,7,5847
400,14,8,5839
400,14,9,5833
400,14,10,5839
400,14,11,5835
400,14,12,5849
400,14,13,5834
400,14,0,5811
400,14,1,5805
400,14,2,5807
400,14,3,5810
400,14,4,5812
400,14,5,5803
400,14,6,5808
400,14,7,5804
400,14,8,5808
400,14,9,5805
400,14,10,5810
400,14,11,5820
400,14,12,5809
400,14,13,5812
400,14,0,5835
400,14,1,5827
400,14,2,5827
400,14,3,5829
400,14,4,5826
400,14,5,5828
400,14,6,5830
400,14,7,5830
400,14,8,5832
400,14,9,5833
400,14,10,5841
400,14,11,5833
400,14,12,5836
400,14,13,5831
400,14,0,5825
400,14,1,5832
400,14,2,5833
400,14,3,5827
400,14,4,5830
400,14,5,5831
400,14,6,5830
400,14,7,5825
400,14,8,5826
400,14,9,5832
400,14,10,5829
400,14,11,5839
400,14,12,5837
400,14,13,5828
400,14,0,5798
400,14,1,5800
400,14,2,5795
400,14,3,5792
400,14,4,5796
400,14,5,5798
400,14,6,5791
400,14,7,5794
400,14,8,5795
400,14,9,5796
400,14,10,5803
400,14,11,5800
400,14,12,5791
400,14,13,5804
400,14,0,5821
400,14,1,5824
400,14,2,5828
400,14,3,5826
400,14,4,5825
400,14,5,5828
400,14,6,5826
400,14,7,5828
400,14,8,5825
400,14,9,5828
400,14,10,5824
400,14,11,5822
400,14,12,5832
400,14,13,5826
400,16,0,5211
400,16,1,5212
400,16,2,5213
400,16,3,5209
400,16,4,5207
400,16,5,5217
400,16,6,5210
400,16,7,5205
400,16,8,5219
400,16,9,5202
400,16,10,5203
400,16,11,5206
400,16,12,5208
400,16,13,5203
400,16,14,5204
400,16,15,5208
400,16,0,5198
400,16,1,5210
400,16,2,5200
400,16,3,5212
400,16,4,5205
400,16,5,5214
400,16,6,5199
400,16,7,5211
400,16,8,5204
400,16,9,5207
400,16,10,5200
400,16,11,5203
400,16,12,5203
400,16,13,5201
400,16,14,5207
400,16,15,5214
400,16,0,5146
400,16,1,5159
400,16,2,5150
400,16,3,5162
400,16,4,5147
400,16,5,5153
400,16,6,5150
400,16,7,5155
400,16,8,5155
400,16,9,5153
400,16,10,5148
400,16,11,5156
400,16,12,5149
400,16,13,5153
400,16,14,5157
400,16,15,5164
400,16,0,5183
400,16,1,5184
400,16,2,5185
400,16,3,5194
400,16,4,5185
400,16,5,5183
400,16,6,5176
400,16,7,5180
400,16,8,5179
400,16,9,5184
400,16,10,5187
400,16,11,5181
400,16,12,5177
400,16,13,5178
400,16,14,5186
400,16,15,5177
400,16,0,5168
400,16,1,5167
400,16,2,5169
400,16,3,5182
400,16,4,5164
400,16,5,5171
400,16,6,5172
400,16,7,5174
400,16,8,5176
400,16,9,5164
400,16,10,5169
400,16,11,5168
400,16,12,5173
400,16,13,5166
400,16,14,5179
400,16,15,5172
400,16,0,5193
400,16,1,5202
400,16,2,5196
400,16,3,5195
400,16,4,5194
400,16,5,5203
400,16,6,5203
400,16,7,5211
400,16,8,5201
400,16,9,5198
400,16,10,5199
400,16,11,5199
400,16,12,5196
400,16,13,5205
400,16,14,5194
400,16,15,5200
400,16,0,5175
400,16,1,5172
400,16,2,5159
400,16,3,5156
400,16,4,5162
400,16,5,5166
400,16,6,5163
400,16,7,5165
400,16,8,5158
400,16,9,5169
400,16,10,5160
400,16,11,5164
400,16,12,5161
400,16,13,5167
400,16,14,5161
400,16,15,5165
400,16,0,5203
400,16,1,5207
400,16,2,5210
400,16,3,5209
400,16,4,5214
400,16,5,5199
400,16,6,5203
400,16,7,5202
400,16,8,5210
400,16,9,5199
400,16,10,5208
400,16,11,5200
400,16,12,5204
400,16,13,5212
400,16,14,5207
400,16,15,5205
400,16,0,5161
400,16,1,5157
400,16,2,5161
400,16,3,5155
400,16,4,5170
400,16,5,5164
400,16,6,5162
400,16,7,5158
400,16,8,5160
400,16,9,5159
400,16,10,5160
400,16,11,5157
400,16,12,5163
400,16,13,5166
400,16,14,5174
400,16,15,5169
400,16,0,5174
400,16,1,5174
400,16,2,5173
400,16,3,5166
400,16,4,5169
400,16,5,5169
400,16,6,5172
400,16,7,5171
400,16,8,5180
400,16,9,5169
400,16,10,5175
400,16,11,5171
400,16,12,5165
400,16,13,5173
400,16,14,5183
400,16,15,5177
400,16,0,5198
400,16,1,5189
400,16,2,5185
400,16,3,5184
400,16,4,5181
400,16,5,5182
400,16,6,5190
400,16,7,5185
400,16,8,5183
400,16,9,5179
400,16,10,5180
400,16,11,5187
400,16,12,5180
400,16,13,5191
400,16,14,5186
400,16,15,5194
400,16,0,5176
400,16,1,5169
400,16,2,5175
400,16,3,5169
400,16,4,5173
400,16,5,5172
400,16,6,5173
400,16,7,5172
400,16,8,5168
400,16,9,5170
400,16,10,5171
400,16,11,5168
400,16,12,5170
400,16,13,5168
400,16,14,5168
400,16,15,5174
400,16,0,5158
400,16,1,5160
400,16,2,5161
400,16,3,5159
400,16,4,5154
400,16,5,5155
400,16,6,5156
400,16,7,5156
400,16,8,5153
400,16,9,5151
400,16,10,5165
400,16,11,5162
400,16,12,5170
400,16,13,5152
400,16,14,5159
400,16,15,5157
400,16,0,5426
400,16,1,5410
400,16,2,5419
400,16,3,5417
400,16,4,5414
400,16,5,5418
400,16,6,5413
400,16,7,5411
400,16,8,5415
400,16,9,5417
400,16,10,5416
400,16,11,5410
400,16,12,5422
400,16,13,5408
400,16,14,5414
400,16,15,5413
400,16,0,5470
400,16,1,5467
400,16,2,5469
400,16,3,5458
400,16,4,5460
400,16,5,5462
400,16,6,5463
400,16,7,5458
400,16,8,5457
400,16,9,5464
400,16,10,5465
400,16,11,5460
400,16,12,5462
400,16,13,5466
400,16,14,5458
400,16,15,5461
400,16,0,5430
400,16,1,5414
400,16,2,5417
400,16,3,5415
400,16,4,5412
400,16,5,5413
400,16,6,5415
400,16,7,5418
400,16,8,5420
400,16,9,5423
400,16,10,5414
400,16,11,5423
400,16,12,5416
400,16,13,5422
400,16,14,5428
400,16,15,5424
400,16,0,5427
400,16,1,5436
400,16,2,5437
400,16,3,5439
400,16,4,5435
400,16,5,5430
400,16,6,5438
400,16,7,5433
400,16,8,5432
400,16,9,5439
400,16,10,5446
400,16,11,5430
400,16,12,5430
400,16,13,5433
400,16,14,5427
400,16,15,5433
400,16,0,5448
400,16,1,5454
400,16,2,5451
400,16,3,5451
400,16,4,5447
400,16,5,5444
400,16,6,5445
400,16,7,5445
400,16,8,5455
400,16,9,5447
400,16,10,5448
400,16,11,5445
400,16,12,5449
400,16,13,5458
400,16,14,5460
400,16,15,5441
400,16,0,5461
400,16,1,5449
400,16,2,5446
400,16,3,5452
400,16,4,5448
400,16,5,5450
400,16,6,5447
400,16,7,5447
400,16,8,5452
400,16,9,5459
400,16,10,5445
400,16,11,5445
400,16,12,5453
400,16,13,5456
400,16,14,5451
400,16,15,5455
400,16,0,5442
400,16,1,5435
400,16,2,5431
400,16,3,5429
400,16,4,5432
400,16,5,5427
400,16,6,5429
400,16,7,5440
400,16,8,5426
400,16,9,5434
400,16,10,5433
400,16,11,5431
400,16,12,5436
400,16,13,5429
400,16,14,5437
400,16,15,5438
400,16,0,5445
400,16,1,5447
400,16,2,5451
400,16,3,5450
400,16,4,5445
400,16,5,5454
400,16,6,5449
400,16,7,5449
400,16,8,5460
400,16,9,5444
400,16,10,5452
400,16,11,5443
400,16,12,5453
400,16,13,5447
400,16,14,5446
400,16,15,5448
400,16,0,5415
400,16,1,5421
400,16,2,5415
400,16,3,5423
400,16,4,5429
400,16,5,5421
400,16,6,5422
400,16,7,5418
400,16,8,5430
400,16,9,5417
400,16,10,5415
400,16,11,5424
400,16,12,5419
400,16,13,5423
400,16,14,5419
400,16,15,5418
400,16,0,5424
400,16,1,5405
400,16,2,5413
400,16,3,5408
400,16,4,5410
400,16,5,5413
400,16,6,5412
400,16,7,5411
400,16,8,5405
400,16,9,5415
400,16,10,5414
400,16,11,5417
400,16,12,5419
400,16,13,5414
400,16,14,5410
400,16,15,5406
400,16,0,5421
400,16,1,5419
400,16,2,5414
400,16,3,5412
400,16,4,5408
400,16,5,5411
400,16,6,5407
400,16,7,5406
400,16,8,5413
400,16,9,5416
400,16,10,5410
400,16,11,5414
400,16,12,5412
400,16,13,5408
400,16,14,5415
400,16,15,5409
400,16,0,5422
400,16,1,5410
400,16,2,5416
400,16,3,5412
400,16,4,5417
400,16,5,5414
400,16,6,5413
400,16,7,5415
400,16,8,5413
400,16,9,5419
400,16,10,5411
400,16,11,5410
400,16,12,5421
400,16,13,5409
400,16,14,5417
400,16,15,5411
400,16,0,5443
400,16,1,5441
400,16,2,5446
400,16,3,5452
400,16,4,5443
400,16,5,5438
400,16,6,5448
400,16,7,5436
400,16,8,5442
400,16,9,5438
400,16,10,5442
400,16,11,5445
400,16,12,5439
400,16,13,5440
400,16,14,5444
400,16,15,5438
400,16,0,5442
400,16,1,5439
400,16,2,5447
400,16,3,5446
400,16,4,5448
400,16,5,5445
400,16,6,5442
400,16,7,5443
400,16,8,5449
400,16,9,5440
400,16,10,5455
400,16,11,5438
400,16,12,5444
400,16,13,5443
400,16,14,5439
400,16,15,5441
400,16,0,5396
400,16,1,5404
400,16,2,5402
400,16,3,5403
400,16,4,5403
400,16,5,5397
400,16,6,5407
400,16,7,5400
400,16,8,5399
400,16,9,5401
400,16,10,5401
400,16,11,5405
400,16,12,5398
400,16,13,5398
400,16,14,5398
400,16,15,5413
400,16,0,5188
400,16,1,5189
400,16,2,5185
400,16,3,5188
400,16,4,5178
400,16,5,5183
400,16,6,5180
400,16,7,5192
400,16,8,5186
400,16,9,5191
400,16,10,5183
400,16,11,5186
400,16,12,5177
400,16,13,5198
400,16,14,5184
400,16,15,5180
400,16,0,5191
400,16,1,5183
400,16,2,5178
400,16,3,5179
400,16,4,5174
400,16,5,5182
400,16,6,5185
400,16,7,5177
400,16,8,5180
400,16,9,5181
400,16,10,5176
400,16,11,5173
400,16,12,5181
400,16,13,5175
400,16,14,5171
400,16,15,5184
400,18,0,4923
400,18,1,4922
400,18,2,4913
400,18,3,4916
400,18,4,4914
400,18,5,4919
400,18,6,4921
400,18,7,4915
400,18,8,4911
400,18,9,4919
400,18,10,4913
400,18,11,4921
400,18,12,4922
400,18,13,4912
400,18,14,4926
400,18,15,4917
400,18,16,4917
400,18,17,4911
400,18,0,4926
400,18,1,4915
400,18,2,4922
400,18,3,4927
400,18,4,4921
400,18,5,4920
400,18,6,4917
400,18,7,4925
400,18,8,4928
400,18,9,4919
400,18,10,4930
400,18,11,4920
400,18,12,4916
400,18,13,4924
400,18,14,4923
400,18,15,4916
400,18,16,4915
400,18,17,4934
400,18,0,4941
400,18,1,4948
400,18,2,4944
400,18,3,4939
400,18,4,4936
400,18,5,4943
400,18,6,4953
400,18,7,4956
400,18,8,4948
400,18,9,4944
400,18,10,4950
400,18,11,4938
400,18,12,4941
400,18,13,4947
400,18,14,4945
400,18,15,4937
400,18,16,4939
400,18,17,4939
400,18,0,4923
400,18,1,4930
400,18,2,4934
400,18,3,4932
400,18,4,4933
400,18,5,4931
